class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
stretch,0.5125683546066284,0.2111472189426422,-0.649629533290863,0.9999539256095886,0.519356369972229,0.1957865208387375,-0.6167275905609131,0.9997767210006714,0.5235912799835205,0.19615255296230316,-0.616755485534668,0.9998521208763123,0.5286237001419067,0.19659487903118134,-0.6169301867485046,0.9998239874839783,0.5038145184516907,0.1959010809659958,-0.6180174946784973,0.9994854927062988,0.49806055426597595,0.19653916358947754,-0.6181169748306274,0.999566912651062,0.4929831624031067,0.19764886796474457,-0.6180393099784851,0.9993411302566528,0.5353856086730957,0.20827443897724152,-0.436516135931015,0.9998657703399658,0.4846041798591614,0.2099333554506302,-0.440112441778183,0.9991057515144348,0.5219358205795288,0.23327592015266418,-0.5844253897666931,0.999951183795929,0.5021349787712097,0.23282024264335632,-0.58505779504776,0.9998424649238586,0.5936383008956909,0.32054242491722107,-0.35138148069381714,0.9999678134918213,0.4343155026435852,0.3213588297367096,-0.3223506808280945,0.9984678626060486,0.6931430697441101,0.3536796569824219,-0.47411125898361206,0.991132378578186,0.32134124636650085,0.340411514043808,-0.4035647511482239,0.9742374420166016,0.8049882650375366,0.3383409082889557,-0.6741999387741089,0.9749056696891785,0.2146768867969513,0.3287147879600525,-0.5527077317237854,0.8958712816238403,0.8363655805587769,0.33413177728652954,-0.7136654257774353,0.9557451009750366,0.1829233020544052,0.32248979806900024,-0.5806366801261902,0.8258562684059143,0.8351892232894897,0.3278336226940155,-0.7559861540794373,0.9634240865707397,0.18237729370594025,0.31356656551361084,-0.6251276731491089,0.8400566577911377,0.8261701464653015,0.3301260769367218,-0.6996652483940125,0.9636727571487427,0.19156090915203094,0.31653058528900146,-0.5789168477058411,0.8522040247917175,0.5598499774932861,0.5473631024360657,-0.012523205950856209,0.9992575645446777,0.4622970521450043,0.5466502904891968,0.012498054653406143,0.9980769753456116,0.5818836092948914,0.5974674820899963,-0.6790744066238403,0.976915717124939,0.4198076128959656,0.5941776633262634,-0.6061323881149292,0.9754839539527893,0.552527666091919,0.8073436617851257,-0.3609785735607147,0.9720190763473511,0.4702163338661194,0.8172563910484314,-0.3148128390312195,0.9884849190711975,0.541017472743988,0.8246537446975708,-0.34185466170310974,0.8955431580543518,0.4847440719604492,0.8375390768051147,-0.2971777021884918,0.9543777704238892,0.5521572232246399,0.9024180173873901,-0.5943723320960999,0.9815351366996765,0.4575461447238922,0.9026397466659546,-0.532477617263794,0.9882428646087646
stretch,0.5126346945762634,0.21133831143379211,-0.6707891821861267,0.9999648928642273,0.5195039510726929,0.19575831294059753,-0.6363464593887329,0.9998268485069275,0.523696780204773,0.19613642990589142,-0.6363769769668579,0.9998835325241089,0.528712272644043,0.19660110771656036,-0.6365653276443481,0.9998640418052673,0.5040832757949829,0.19584694504737854,-0.6387214660644531,0.9996006488800049,0.4982963502407074,0.19644786417484283,-0.6388210654258728,0.9996592402458191,0.49332576990127563,0.19751042127609253,-0.6387413740158081,0.9994929432868958,0.535368800163269,0.20806697010993958,-0.45284587144851685,0.9998964071273804,0.48491066694259644,0.20918534696102142,-0.46111249923706055,0.9993081092834473,0.5219403505325317,0.23331771790981293,-0.6047815084457397,0.9999606013298035,0.5023972392082214,0.23280610144138336,-0.6067380309104919,0.9998714327812195,0.5915957093238831,0.31969091296195984,-0.3713020384311676,0.9999685883522034,0.43429437279701233,0.3203893303871155,-0.3450426161289215,0.9985065460205078,0.6927045583724976,0.35343387722969055,-0.4998404383659363,0.9937439560890198,0.3192565441131592,0.3405042290687561,-0.43690747022628784,0.9766110181808472,0.8017364740371704,0.33773913979530334,-0.6985763907432556,0.9814991354942322,0.21338298916816711,0.3239228427410126,-0.5935021638870239,0.9005122184753418,0.834000289440155,0.3319215476512909,-0.7398444414138794,0.9651821255683899,0.18051248788833618,0.3175649642944336,-0.6245442628860474,0.827907383441925,0.8318946957588196,0.32388463616371155,-0.7806636095046997,0.9713650941848755,0.18055316805839539,0.30839264392852783,-0.6689140200614929,0.8410928249359131,0.8223097920417786,0.32712602615356445,-0.7246890664100647,0.971534013748169,0.18979531526565552,0.31020864844322205,-0.6201658248901367,0.8538914918899536,0.5593871474266052,0.545203447341919,-0.013091817498207092,0.9992881417274475,0.46317559480667114,0.5458741784095764,0.013054232113063335,0.9981568455696106,0.5776137113571167,0.6002592444419861,-0.6739526987075806,0.9765332341194153,0.42332157492637634,0.5929418802261353,-0.6032881736755371,0.9752563834190369,0.5516641736030579,0.8093085885047913,-0.3454821705818176,0.9724794030189514,0.4695444107055664,0.8159662485122681,-0.30259373784065247,0.9890884160995483,0.5400747656822205,0.8258076906204224,-0.3246728181838989,0.8969506025314331,0.48410549759864807,0.8362826704978943,-0.2836359739303589,0.9583031535148621,0.5521923303604126,0.902493417263031,-0.5741944313049316,0.9830141663551331,0.45690077543258667,0.9026063680648804,-0.51683109998703,0.9892283082008362
stretch,0.5121575593948364,0.21254202723503113,-0.6641296744346619,0.999972403049469,0.5193620324134827,0.19604435563087463,-0.6322346925735474,0.9998612403869629,0.5234666466712952,0.19641359150409698,-0.6322486400604248,0.9999053478240967,0.5284055471420288,0.1968996524810791,-0.6324558854103088,0.9998908042907715,0.5037213563919067,0.19645944237709045,-0.6375769376754761,0.9996823072433472,0.498016357421875,0.1971266269683838,-0.6376818418502808,0.9997278451919556,0.49303752183914185,0.198337122797966,-0.6375747323036194,0.9996010065078735,0.5351168513298035,0.20822905004024506,-0.4602585732936859,0.9999173283576965,0.48462384939193726,0.20938102900981903,-0.4717901349067688,0.9994547963142395,0.5214500427246094,0.23403184115886688,-0.6012580990791321,0.9999668598175049,0.5020689368247986,0.23337425291538239,-0.6075711250305176,0.9998922944068909,0.590182363986969,0.3199082016944885,-0.37915462255477905,0.9999704957008362,0.4328692853450775,0.3204522728919983,-0.3516373038291931,0.9986653327941895,0.6915826201438904,0.3553107976913452,-0.5081626772880554,0.9954560995101929,0.3195534944534302,0.34224733710289,-0.4477299153804779,0.9775354862213135,0.8003705739974976,0.3393740952014923,-0.7184494733810425,0.9858201742172241,0.21272113919258118,0.32841020822525024,-0.6132839322090149,0.9024394750595093,0.8325072526931763,0.33277323842048645,-0.7633273005485535,0.9714462161064148,0.17989510297775269,0.3218493163585663,-0.6446129083633423,0.8304732441902161,0.8308650851249695,0.32495400309562683,-0.8022289276123047,0.9766643643379211,0.17951296269893646,0.31254178285598755,-0.6889981031417847,0.8434448838233948,0.821240246295929,0.32809534668922424,-0.7465973496437073,0.97683185338974,0.18878141045570374,0.3149975538253784,-0.6400114297866821,0.8574076890945435,0.5601239204406738,0.5443839430809021,-0.013279177248477936,0.999335527420044,0.46443262696266174,0.5454089641571045,0.013242751359939575,0.9983006715774536,0.5748041868209839,0.5966055989265442,-0.6636223196983337,0.9767208099365234,0.4252966046333313,0.5869739651679993,-0.5882163047790527,0.9744200706481934,0.5508352518081665,0.8088520169258118,-0.331523597240448,0.9730829000473022,0.4681077003479004,0.8141348361968994,-0.2848930358886719,0.9896279573440552,0.5395325422286987,0.8256963491439819,-0.3091389536857605,0.9023242592811584,0.4819471836090088,0.8341143131256104,-0.2652941346168518,0.9621599912643433,0.5512123107910156,0.9022142291069031,-0.5512937307357788,0.9846227765083313,0.4548441469669342,0.9022956490516663,-0.4923850893974304,0.9900760650634766
stretch,0.5115026235580444,0.21192239224910736,-0.6363047361373901,0.9999779462814331,0.5184513926506042,0.19479848444461823,-0.6026924848556519,0.9998833537101746,0.5225542783737183,0.19529646635055542,-0.6027207970619202,0.9999157190322876,0.5275074243545532,0.19600380957126617,-0.6029027700424194,0.9999080300331116,0.5026568174362183,0.194772407412529,-0.606201708316803,0.9997299909591675,0.4968752861022949,0.1953880786895752,-0.6063033938407898,0.9997576475143433,0.49173951148986816,0.19654661417007446,-0.6062316298484802,0.9996647834777832,0.533851683139801,0.20728535950183868,-0.4163057804107666,0.9999299049377441,0.4826354384422302,0.20787915587425232,-0.429980993270874,0.9995341897010803,0.520877480506897,0.23384445905685425,-0.5687373280525208,0.9999710321426392,0.5010038614273071,0.23276491463184357,-0.5722614526748657,0.9999056458473206,0.5876601934432983,0.3169075846672058,-0.3294380307197571,0.9999657273292542,0.4301356375217438,0.32002103328704834,-0.3163684606552124,0.998551607131958,0.6896616220474243,0.3463207185268402,-0.4623993933200836,0.9976868033409119,0.3153648376464844,0.34211266040802,-0.42881569266319275,0.9787484407424927,0.7988592386245728,0.32955101132392883,-0.653795063495636,0.9913525581359863,0.20836560428142548,0.3215863108634949,-0.6019390225410461,0.9028683304786682,0.8319280743598938,0.3211391866207123,-0.6935613751411438,0.978736162185669,0.17558225989341736,0.314583420753479,-0.633528470993042,0.8260862231254578,0.8304821252822876,0.31441789865493774,-0.7331818342208862,0.9830934405326843,0.17535853385925293,0.30476948618888855,-0.6766783595085144,0.8399595022201538,0.8205611109733582,0.31890347599983215,-0.6788691282272339,0.9834066033363342,0.18421700596809387,0.30691319704055786,-0.628063976764679,0.855991542339325,0.5594515204429626,0.5479271411895752,-0.010252423584461212,0.9993128776550293,0.4634389877319336,0.5500254034996033,0.010337392799556255,0.9981858134269714,0.5783414244651794,0.5908066034317017,-0.6740432977676392,0.9793071746826172,0.425896018743515,0.5863426923751831,-0.6099855899810791,0.9767706394195557,0.5496284365653992,0.8070216774940491,-0.36197376251220703,0.9759109616279602,0.465170681476593,0.81207275390625,-0.3246324062347412,0.9910305142402649,0.5379624366760254,0.8261565566062927,-0.34312835335731506,0.9198803901672363,0.47695857286453247,0.8334033489227295,-0.3073021173477173,0.9694304466247559,0.550514280796051,0.9005013108253479,-0.5907077789306641,0.9870482683181763,0.45474886894226074,0.9022274613380432,-0.5414468050003052,0.9917494058609009
stretch,0.5121409296989441,0.21047614514827728,-0.662634015083313,0.9999788999557495,0.5188095569610596,0.19348755478858948,-0.6287844181060791,0.999886691570282,0.5232007503509521,0.19391171634197235,-0.6288032531738281,0.999915599822998,0.5280193090438843,0.19462324678897858,-0.6289855241775513,0.9999099373817444,0.5032113194465637,0.19328713417053223,-0.6328227519989014,0.9997386932373047,0.4971805512905121,0.19381621479988098,-0.63291996717453,0.999760091304779,0.49188390374183655,0.19483214616775513,-0.6328350305557251,0.9996765851974487,0.5342572927474976,0.20591537654399872,-0.4396204352378845,0.9999305009841919,0.48258838057518005,0.2064022570848465,-0.45538538694381714,0.9995430111885071,0.5212470293045044,0.23262827098369598,-0.5936376452445984,0.9999713897705078,0.5015395879745483,0.23110359907150269,-0.5978125333786011,0.9999070167541504,0.5888105630874634,0.31451308727264404,-0.34980377554893494,0.9999661445617676,0.43092554807662964,0.31484803557395935,-0.33714374899864197,0.9985024929046631,0.6902145147323608,0.33919641375541687,-0.4822028577327728,0.9980466365814209,0.31600475311279297,0.3368147909641266,-0.44719213247299194,0.9801727533340454,0.7994288206100464,0.318380206823349,-0.6751088500022888,0.9925854206085205,0.20856985449790955,0.3178514242172241,-0.6172383427619934,0.9103895425796509,0.8322557210922241,0.30920854210853577,-0.7164841890335083,0.9810655117034912,0.17600387334823608,0.3125840425491333,-0.6493479013442993,0.8370828032493591,0.8309804797172546,0.3014509379863739,-0.7561222314834595,0.9849767088890076,0.17565976083278656,0.30324095487594604,-0.6951805949211121,0.85004723072052,0.8221184611320496,0.3055008351802826,-0.7005597352981567,0.985225260257721,0.18499614298343658,0.30526331067085266,-0.644473671913147,0.864995539188385,0.5596194863319397,0.5463098883628845,-0.010610961355268955,0.9993061423301697,0.4634711742401123,0.547968864440918,0.010680131614208221,0.9981727004051208,0.5789891481399536,0.5915358066558838,-0.6797692179679871,0.9803273677825928,0.4256744980812073,0.587587296962738,-0.6128147840499878,0.9781849384307861,0.5498355627059937,0.8076896071434021,-0.3614753186702728,0.976856529712677,0.466217577457428,0.8166612386703491,-0.32120615243911743,0.9911516904830933,0.5387467741966248,0.8263148665428162,-0.3419901132583618,0.9200710654258728,0.47963619232177734,0.8381259441375732,-0.3033221960067749,0.9698524475097656,0.5503553152084351,0.9011560678482056,-0.5925921201705933,0.9872097969055176,0.45268887281417847,0.9023917317390442,-0.5376117825508118,0.9918410181999207
stretch,0.5135064125061035,0.2106693536043167,-0.6724621057510376,0.9999802112579346,0.5197817087173462,0.1934507191181183,-0.6378536224365234,0.999894917011261,0.5245172381401062,0.19382089376449585,-0.6378740072250366,0.9999197125434875,0.5291110277175903,0.19454063475131989,-0.6380556225776672,0.999916136264801,0.5043063759803772,0.19329403340816498,-0.641550600528717,0.9997574687004089,0.498037725687027,0.19390197098255157,-0.6416547298431396,0.9997721314430237,0.4925517141819,0.1949222981929779,-0.6415684819221497,0.9996983408927917,0.5351138710975647,0.20567482709884644,-0.4448014199733734,0.9999343752861023,0.4829457700252533,0.20633931457996368,-0.4594101309776306,0.9995645880699158,0.5224894881248474,0.23270253837108612,-0.6023575067520142,0.9999729990959167,0.5028517246246338,0.231155127286911,-0.606157124042511,0.9999120235443115,0.5901331305503845,0.31480473279953003,-0.3564162850379944,0.9999648928642273,0.43160057067871094,0.3141900300979614,-0.3383553624153137,0.998414158821106,0.6916583180427551,0.33755460381507874,-0.5054556131362915,0.998310923576355,0.318242609500885,0.33584538102149963,-0.46846240758895874,0.9813331365585327,0.8009711503982544,0.31356608867645264,-0.7069953083992004,0.9935798645019531,0.21073217689990997,0.3144650161266327,-0.6620301604270935,0.9171565175056458,0.8339225053787231,0.3035564720630646,-0.7502092123031616,0.9829956293106079,0.17916832864284515,0.3090559244155884,-0.6972108483314514,0.8456392288208008,0.8320378065109253,0.29567766189575195,-0.7886692881584167,0.9865338206291199,0.17918074131011963,0.2989274263381958,-0.7393553256988525,0.8573464751243591,0.8240646123886108,0.29945284128189087,-0.7319194078445435,0.9866779446601868,0.18946874141693115,0.30089113116264343,-0.6882861852645874,0.8704131841659546,0.5599430799484253,0.5461673140525818,-0.010334338061511517,0.9993075728416443,0.46358221769332886,0.5474101901054382,0.010404210537672043,0.9981773495674133,0.5791946649551392,0.5940903425216675,-0.6748501658439636,0.9806854724884033,0.42427030205726624,0.5865625739097595,-0.6146513223648071,0.9789910912513733,0.5497082471847534,0.810451865196228,-0.3580312132835388,0.9765912890434265,0.4669596254825592,0.816885769367218,-0.32684579491615295,0.9911494851112366,0.5383716225624084,0.8284152150154114,-0.3389660716056824,0.9176196455955505,0.4799703061580658,0.8385114073753357,-0.30803579092025757,0.9690180420875549,0.5507404804229736,0.9015514850616455,-0.5873361825942993,0.9867200255393982,0.45253878831863403,0.9022426605224609,-0.5422382354736328,0.991814136505127
stretch,0.5137078762054443,0.2112755924463272,-0.65157151222229,0.9999812841415405,0.5199173092842102,0.19370487332344055,-0.6180273294448853,0.9999048709869385,0.5246148109436035,0.1941082626581192,-0.6180647611618042,0.999923050403595,0.5293160676956177,0.19483934342861176,-0.6182592511177063,0.999923050403595,0.5045703649520874,0.1934562772512436,-0.6234903335571289,0.9997857213020325,0.4983845353126526,0.19408775866031647,-0.6235867738723755,0.9997912049293518,0.4929381310939789,0.19506390392780304,-0.6235026717185974,0.9997374415397644,0.5352987051010132,0.20573917031288147,-0.43293723464012146,0.9999383091926575,0.4830973744392395,0.20626895129680634,-0.45508041977882385,0.9995984435081482,0.5226866006851196,0.23328416049480438,-0.5839544534683228,0.999973475933075,0.5030369162559509,0.23168395459651947,-0.5898562669754028,0.9999144673347473,0.5901677012443542,0.31433770060539246,-0.3500479459762573,0.9999637603759766,0.43164411187171936,0.31619399785995483,-0.3403843641281128,0.9983934164047241,0.6917558908462524,0.3377162218093872,-0.48402905464172363,0.9986016750335693,0.3180263638496399,0.3384355306625366,-0.46016725897789,0.9841994643211365,0.8033037185668945,0.31787049770355225,-0.6818557977676392,0.9943723082542419,0.210823655128479,0.3143142759799957,-0.6341244578361511,0.9315641522407532,0.8360700607299805,0.31009992957115173,-0.7224053740501404,0.9840562343597412,0.18082305788993835,0.30708831548690796,-0.6661980748176575,0.8654415011405945,0.8343150019645691,0.302590012550354,-0.7600021958351135,0.987415611743927,0.18116310238838196,0.2963162064552307,-0.7092334628105164,0.8747584819793701,0.8257247805595398,0.30633777379989624,-0.7068488597869873,0.9875895977020264,0.190634623169899,0.2986006736755371,-0.6603642702102661,0.8845878839492798,0.5601387023925781,0.5461370944976807,-0.009918452240526676,0.9993374347686768,0.46364086866378784,0.5465059876441956,0.009993664920330048,0.9982587099075317,0.5774617195129395,0.5967748165130615,-0.6622213125228882,0.9802274107933044,0.42351263761520386,0.5853964686393738,-0.5974423289299011,0.9790367484092712,0.5486359596252441,0.8102103471755981,-0.34760111570358276,0.9754647016525269,0.4666268825531006,0.816426157951355,-0.3057907819747925,0.9906606078147888,0.5375736355781555,0.828508198261261,-0.32744914293289185,0.913116991519928,0.47963422536849976,0.837490439414978,-0.2866668999195099,0.9654125571250916,0.5507450699806213,0.9015986323356628,-0.5692844986915588,0.9855606555938721,0.45126309990882874,0.9037366509437561,-0.511873722076416,0.9910882711410522
stretch,0.5126566290855408,0.2110343873500824,-0.6535870432853699,0.999980628490448,0.5195967555046082,0.19358137249946594,-0.6204677820205688,0.9998996257781982,0.5242660641670227,0.19399110972881317,-0.6205043792724609,0.999919056892395,0.5291334390640259,0.19471235573291779,-0.6206851601600647,0.9999194741249084,0.5037971138954163,0.19345933198928833,-0.6237777471542358,0.9997729063034058,0.4978632926940918,0.19416172802448273,-0.6238740086555481,0.9997773170471191,0.49260133504867554,0.19516177475452423,-0.6237961053848267,0.9997220635414124,0.5353260040283203,0.20567460358142853,-0.4355562627315521,0.9999342560768127,0.4830905795097351,0.20622840523719788,-0.4487427771091461,0.9995701909065247,0.5223572850227356,0.23319491744041443,-0.5865896344184875,0.9999724626541138,0.5021946430206299,0.23158015310764313,-0.5897194147109985,0.9999105334281921,0.5896178483963013,0.31442558765411377,-0.3473966419696808,0.9999601244926453,0.43173885345458984,0.3183267414569855,-0.3316672444343567,0.9982982277870178,0.6909569501876831,0.3378923535346985,-0.49335378408432007,0.9985660314559937,0.3185158371925354,0.3435657322406769,-0.4377191662788391,0.9848867058753967,0.8017594218254089,0.32444053888320923,-0.7077292799949646,0.9941325783729553,0.2107052356004715,0.323961466550827,-0.5973498821258545,0.9324135780334473,0.8341659307479858,0.31766995787620544,-0.7484208345413208,0.9833167791366577,0.18021978437900543,0.3179613947868347,-0.6267811059951782,0.8634101152420044,0.8321987986564636,0.3111844062805176,-0.7872388362884521,0.98688143491745,0.1803121417760849,0.30883702635765076,-0.6705822944641113,0.872744083404541,0.8221877813339233,0.31475210189819336,-0.7329531908035278,0.9870326519012451,0.1895095407962799,0.31082841753959656,-0.6232632398605347,0.8820320963859558,0.5599151849746704,0.5466969609260559,-0.009939859621226788,0.9993019700050354,0.4637206196784973,0.5472508072853088,0.010028054937720299,0.9981390833854675,0.5779368281364441,0.5985790491104126,-0.6681398153305054,0.9800963997840881,0.4255923330783844,0.5868045091629028,-0.6071212291717529,0.9796139001846313,0.5486749410629272,0.8119308352470398,-0.35803911089897156,0.9755573272705078,0.46687430143356323,0.8185166716575623,-0.3233517110347748,0.9908234477043152,0.5374436378479004,0.8300296068191528,-0.3394777774810791,0.9134508967399597,0.47933587431907654,0.839810311794281,-0.30582863092422485,0.965786337852478,0.5515629053115845,0.9015365839004517,-0.5877144932746887,0.9853549599647522,0.45309895277023315,0.902633011341095,-0.542251467704773,0.9913562536239624
stretch,0.5111752152442932,0.21064215898513794,-0.6469925045967102,0.9999796748161316,0.5183921456336975,0.19314123690128326,-0.6140545606613159,0.9998924732208252,0.5228244662284851,0.193528950214386,-0.6140874624252319,0.9999143481254578,0.5277689695358276,0.19418957829475403,-0.6142668724060059,0.9999144077301025,0.502160906791687,0.1933475285768509,-0.6171305775642395,0.9997548460960388,0.49653545022010803,0.19407959282398224,-0.6172229051589966,0.9997601509094238,0.49139827489852905,0.19516761600971222,-0.617134690284729,0.9996988773345947,0.5344913601875305,0.20514221489429474,-0.4311705231666565,0.9999305605888367,0.48264893889427185,0.20625154674053192,-0.44212260842323303,0.9995368719100952,0.5214555263519287,0.23254083096981049,-0.5808371305465698,0.9999709129333496,0.5012416839599609,0.23137228190898895,-0.5833497643470764,0.9999039173126221,0.5889531373977661,0.31406787037849426,-0.34517747163772583,0.9999598264694214,0.4316338896751404,0.3197156488895416,-0.3256899118423462,0.9981689453125,0.6895678043365479,0.3378940522670746,-0.4881511330604553,0.9985707402229309,0.31810706853866577,0.34510424733161926,-0.4179883897304535,0.985077977180481,0.8016071319580078,0.32706525921821594,-0.6965581178665161,0.9938951730728149,0.21123524010181427,0.3253996670246124,-0.5630539655685425,0.9302451014518738,0.8339004516601562,0.3200540840625763,-0.7368518114089966,0.9825389385223389,0.18029901385307312,0.31957465410232544,-0.5897790789604187,0.8577260375022888,0.8320935964584351,0.3139573633670807,-0.77508544921875,0.986268162727356,0.18021021783351898,0.310400128364563,-0.6332276463508606,0.8673068284988403,0.8222010731697083,0.3178333044052124,-0.7213602662086487,0.9864816665649414,0.18954676389694214,0.3124965727329254,-0.5883607268333435,0.876772403717041,0.5598467588424683,0.5472526550292969,-0.010147524997591972,0.9993082284927368,0.4636668264865875,0.5477030873298645,0.010228333994746208,0.9981048703193665,0.5779644846916199,0.6004372835159302,-0.6781624555587769,0.9796935319900513,0.42559385299682617,0.5884342193603516,-0.6129844784736633,0.9797139167785645,0.5488693118095398,0.8122825026512146,-0.3515591621398926,0.9752748012542725,0.46828246116638184,0.8180904984474182,-0.3107890486717224,0.9908812046051025,0.5376492738723755,0.830605685710907,-0.3308887183666229,0.9127509593963623,0.4819684624671936,0.8391669392585754,-0.2911810576915741,0.9658818244934082,0.5519025921821594,0.9020238518714905,-0.5789464116096497,0.9850528240203857,0.4540022909641266,0.9029226303100586,-0.5233557224273682,0.9913883209228516
stretch,0.5087077617645264,0.21047498285770416,-0.6366575956344604,0.999974250793457,0.5157610177993774,0.19289112091064453,-0.6035467982292175,0.9998650550842285,0.5202571153640747,0.19320502877235413,-0.6035937070846558,0.999893844127655,0.5246708989143372,0.19382643699645996,-0.6037804484367371,0.9998946189880371,0.49985963106155396,0.1934412568807602,-0.6049897074699402,0.9996868371963501,0.4947141706943512,0.19426511228084564,-0.6050776243209839,0.9996916651725769,0.48982134461402893,0.19549985229969025,-0.6049951314926147,0.99961256980896,0.5324393510818481,0.20462451875209808,-0.419666051864624,0.9999143481254578,0.4820326268672943,0.2067229002714157,-0.4205162525177002,0.9993898868560791,0.5199261903762817,0.23230205476284027,-0.570038914680481,0.9999642372131348,0.4996033310890198,0.23149873316287994,-0.5702683925628662,0.9998769164085388,0.5888200402259827,0.3137029707431793,-0.3295292258262634,0.9999553561210632,0.431579053401947,0.32103443145751953,-0.3031599819660187,0.9978541731834412,0.689802885055542,0.33782416582107544,-0.4687963128089905,0.9985260367393494,0.31674981117248535,0.3479687571525574,-0.4073890745639801,0.9852071404457092,0.8015000224113464,0.3287781774997711,-0.6730299592018127,0.9935414791107178,0.21132774651050568,0.325125515460968,-0.5641790628433228,0.9298787117004395,0.8338672518730164,0.32306841015815735,-0.7137654423713684,0.9813795685768127,0.18079963326454163,0.3192027509212494,-0.5925616025924683,0.8538703918457031,0.8323375582695007,0.3176555633544922,-0.755207896232605,0.9854012727737427,0.18056073784828186,0.3098326325416565,-0.6347624063491821,0.863724946975708,0.8224784135818481,0.32065850496292114,-0.6987549066543579,0.9857466816902161,0.18966427445411682,0.3119693100452423,-0.5893324613571167,0.8729733824729919,0.5600020885467529,0.5477572083473206,-0.010779451578855515,0.9992476105690002,0.4637073576450348,0.5492613315582275,0.010890526697039604,0.9979298114776611,0.5766854286193848,0.5965626835823059,-0.6805759072303772,0.9790403842926025,0.4261665344238281,0.5879148840904236,-0.6065589189529419,0.9794537425041199,0.5486768484115601,0.8121891021728516,-0.37844520807266235,0.9745350480079651,0.4683682322502136,0.8188937306404114,-0.3375037610530853,0.990567147731781,0.5375752449035645,0.8306564092636108,-0.3611266314983368,0.9110018014907837,0.48122167587280273,0.8406776785850525,-0.3221821188926697,0.9647940993309021,0.5518497824668884,0.9021174907684326,-0.6118664145469666,0.9844202399253845,0.45265427231788635,0.9037191867828369,-0.5608155131340027,0.9911431074142456
